Datetime,Q1in,Q2in,Q3in,Q4in,Q5in,sobradinho_reservoir,sobradinho_eto,sobradinho_spill,sobradinho_spill_limit,sobradinho_turbine,sobradinho_downElevation,north_abstraction,east_abstraction,itaparica_reservoir,itaparica_eto,itaparica_turbine,itaparica_spill,itaparica_downElevation,pafonso_reservoir,pafonso_eto,pafonso_turbine,pafonso_spill,pafonso_downElevation,xingo_reservoir,xingo_eto,xingo_spill,xingo_turbine,xingo_downstream_balance,sobradinho_irrigation,upnorth_irrigation,upeast_irrigation,pafonso_irrigation,xingo_irrigation,xingo_irrigation_downstream,sobradinho_urban,upnorth_urban,upeast_urban,pafonso_urban,xingo_urban,xingo_urban_downstream,sobradinho_others,upnorth_others,upeast_others,pafonso_others,xingo_others,xingo_others_downstream,xingo_dreno
1942-12-01T00:00:00,674898353.5516129,33230925.24387097,49068784.215161294,13925680.323548386,9272274.986387096,14344920117.161722,3634976.352847627,0.0,0.0,368000000.0,368000000.0,382136525.243871,430377597.4590323,10782000000.000002,3076276.209046436,236908000.0,80951061.0426634,317859061.0426634,1352999999.9999988,1202589.999999997,309052800.0,16608007.365211785,325660807.3652118,3800000000.0,299400.0,74176626.35159886,260000000.0,334176626.35159886,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,330998663.99159884
1943-01-01T00:00:00,800053658.7774193,40018615.15354839,59091487.13612904,16770115.112580646,11166213.445806451,26971200346.12507,8520600.552795177,0.0,0.0,368000000.0,368000000.0,388924215.15354836,447187990.2896774,10782000000.0,3739257.200000003,237900000.0,205548733.08967745,443448733.08967745,1353000000.0,1108599.9999999972,309052800.0,145136104.20125806,454188904.20125806,3800000000.0,276000.0,204622061.6470645,260000000.0,464622061.6470645,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,461444099.2870645
1943-02-01T00:00:00,1225757798.875,63106311.6,93182779.71107142,26445195.71142857,17608269.11285714,34116000000.000004,12127243.762438854,574225442.9027421,574225442.9027421,368000000.0,942225442.9027421,986237354.5027422,1078592422.2138135,10782000000.0,2910117.56,237900000.0,837782304.6538136,1075682304.6538136,1353000000.0,862780.0,362880000.0,733463376.3642422,1096343376.364242,3800000000.0,214800.0,853279789.4770992,260000000.0,1113279789.4770994,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,1110101827.1170993
1943-03-01T00:00:00,1027445186.4387096,52350998.30709677,77301484.10096775,21938097.169999998,14607262.619677419,34116000000.0,11217668.0,630993822.4387097,630993822.4387097,369000000.0,999993822.4387097,1033250420.7458065,1109724192.846774,10782000000.0,2162266.12,237900000.0,869661926.7267742,1107561926.7267742,1353000000.0,641060.0,362880000.0,761057619.8957742,1123937619.8957744,3800000000.0,159600.0,877928226.5154517,260000000.0,1137928226.515452,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,1134750264.1554518
1943-04-01T00:00:00,666374893.58,32768662.752,48386207.419999994,13731965.594666665,9143291.972033333,34116000000.000004,18288760.0,262852437.57999992,262852437.57999992,369000000.0,631852437.5799999,645526700.3319999,693085195.7519999,10781999999.999996,2804442.9,237900000.0,452380752.852,690280752.852,1353000000.0,831450.0,362880000.0,335379924.4456667,698259924.4456667,3800000000.0,207000.0,446739160.41770005,260000000.0,706739160.4177,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,703561198.0577
1943-05-01T00:00:00,397169905.5967742,18168562.683870967,26827699.65935484,7613678.945741935,5069491.989258064,33828933477.500004,21196420.0,0.0,0.0,369000000.0,369000000.0,368074162.683871,394074150.34322584,10782000000.000002,2910117.559999999,237900000.0,153264032.78322566,391164032.78322566,1353000000.0,862780.0,362880000.0,30113587.72796762,392993587.7279676,3800000000.0,214800.0,137391223.71722567,260000000.0,397391223.7172257,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,394213261.35722566
1943-06-01T00:00:00,306013588.90333337,13224778.56,19527708.022,5541947.364466666,3690050.2331999997,30867308710.527508,19500718.46908326,0.0,0.0,369000000.0,369000000.0,363130378.56,381830374.582,10782000000.000002,2698768.2400000026,237900000.0,141231606.342,379131606.342,1353000000.0,800120.0,362880000.0,16072089.705466688,378952089.7054667,3800000000.0,199200.0,121985883.9386667,260000000.0,381985883.9386667,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,378807921.5786667
1943-07-01T00:00:00,265984076.92258066,11053812.541935485,16322059.599677421,4632186.996967741,3084295.3900645166,26576922167.863544,20149946.81496653,0.0,0.0,368000000.0,368000000.0,359959412.5419355,375453760.14161295,10782000000.000004,3284043.280000003,237900000.0,134269716.86161292,372169716.8616129,1353000000.0,973640.0,362880000.0,8026919.857580662,370906919.85758066,3800000000.0,242400.0,113291759.2476452,260000000.0,373291759.2476452,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,370113796.8876452
1943-08-01T00:00:00,233830674.12903225,9310000.505806452,13747146.746774193,3901428.8619354838,2597727.3936129035,21278727751.149498,20506475.442388564,0.0,0.0,368000000.0,368000000.0,358215600.50580645,371135035.25258064,10782000000.000004,4218857.580000008,237900000.0,129016177.67258066,366916177.67258066,1353000000.0,1250790.0,362880000.0,1765472.5335161686,364645472.53351617,3800000000.0,311400.0,106474743.92712909,260000000.0,366474743.9271291,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,363296781.5671291
1943-09-01T00:00:00,205233655.40333334,7759065.887999999,11457036.691000002,3251497.5244666664,2164977.1117,15339562356.3797,18972139.22899323,0.0,0.0,368000000.0,368000000.0,356664665.888,367293990.579,10677471044.474005,4804132.620000009,237900000.0,128074156.4765333,365974156.4765333,1353000000.0,1424310.0,362880000.0,0.0,362880000.0,3800000000.0,354600.0,104233321.1117,260000000.0,364233321.1117,16018560.0,15465600.0,704160.0,3976128.001,398304.0,2348298.95,214272.0,1900800.0,122688.0,529632.0,57024.0,803534.23,864.0,1728000.0,864.0,415584.0,1728.0,26129.18,361055358.7517
